city,exp,year,country,adult_population,t2m_mean_corrected,osa_person_days_corrected,yld_diff_mean_corrected,yld_diff_max_corrected,yld_diff_min_corrected,yll_diff_corrected,yll_diff_min_corrected,yll_diff_max_corrected,money_cost_corrected,money_cost_min_corrected,money_cost_max_corrected,population_adult
Istanbul,ssp126,2035,Turkey,,15.187835640328789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2036,Turkey,,15.101548229873437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2037,Turkey,,14.87679710553871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2038,Turkey,,14.958368152067074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2039,Turkey,,15.048566260594862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2040,Turkey,,14.99898075867654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2041,Turkey,,15.098049567278773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2042,Turkey,,15.102347898205082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2043,Turkey,,15.025175116744526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2044,Turkey,,14.922349423599965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2045,Turkey,,15.099207584153095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2046,Turkey,,15.334729080021502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2047,Turkey,,15.206460715866083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2048,Turkey,,15.200194915049643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2049,Turkey,,15.198043064886601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2050,Turkey,,15.072049691593119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2051,Turkey,,15.091213244319297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2052,Turkey,,15.366350531365773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2053,Turkey,,15.203340006647876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2054,Turkey,,15.335191385609546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2055,Turkey,,15.184441656382477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2056,Turkey,,15.092972810918162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2057,Turkey,,15.280954079670247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2058,Turkey,,15.437045897469668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2059,Turkey,,15.337640302299665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2060,Turkey,,15.290342247515902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2061,Turkey,,15.393247505190786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2062,Turkey,,15.357949876486279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2063,Turkey,,15.51730794412822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2064,Turkey,,15.348014460946965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2065,Turkey,,14.975511606157594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2066,Turkey,,15.222074744971584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2067,Turkey,,15.221078822542015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2068,Turkey,,15.299094081023663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2069,Turkey,,15.51263295442039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Istanbul,ssp126,2070,Turkey,,15.308639135411141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
