xvar,est,lb,hb
7.65,1.0216350537792602,1.0209844577914289,1.0222859231328365
7.7,1.022540376176356,1.0218624290816516,1.0232186196649098
7.75,1.023448156939986,1.022742772977522,1.024153861295587
7.8,1.0243583870262438,1.0236254806501974,1.0250916387700375
7.85,1.0252710573664545,1.0245105432688977,1.026031942785694
7.9,1.0261861588670131,1.0253979520004488,1.0269747639924525
7.95,1.0271036824092339,1.0262876980087872,1.027920092992829
8.0,1.0280236188491687,1.0271797724544998,1.0288679203420783
8.05,1.028945959017474,1.0280741664943205,1.029818236548414
8.1,1.0298706937192403,1.0289708712807146,1.0307710320730912
8.15,1.030797813733861,1.0298698779613797,1.0317262973306276
8.2,1.031727309814857,1.0307711776787831,1.0326840226889056
8.25,1.0326591726897492,1.0316747615697464,1.0336441984693414
8.3,1.0335933930598862,1.0325806207649582,1.0346068149470422
8.35,1.0345299616003185,1.0334887463885376,1.0355718623509331
8.4,1.0354688689596296,1.0343991295576123,1.0365393308639221
8.45,1.0364101057598205,1.035311761381849,1.0375092106230386
8.5,1.0373536625961357,1.036226632963047,1.0384814917195766
8.55,1.0382995300369517,1.0371437353946893,1.0394561641992293
8.6,1.0392476986235901,1.0380630597615241,1.040433218062263
8.65,1.0401981588702314,1.0389845971391498,1.0414126432635946
8.7,1.0411509012637523,1.0399083385935923,1.042394429713012
8.75,1.0421059162635773,1.040834275180872,1.043378567275232
8.8,1.043063194301563,1.0417623979466357,1.044365045770093
8.85,1.0440227257818506,1.0426926979257052,1.0453538549726726
8.9,1.0449845010807413,1.0436251661417064,1.0463449846134112
8.95,1.0459485105465707,1.044559793606657,1.0473384243782662
9.0,1.046914744499553,1.0454965713205793,1.0483341639088235
9.05,1.0478831932316857,1.0464354902710888,1.0493321928024548
9.1,1.0488538470065893,1.0473765414330491,1.050332500612415
9.15,1.0498266960594242,1.0483197157681297,1.051335076848009
9.2,1.0508017305967166,1.049265004224481,1.0523399109746845
9.25,1.0517789407962648,1.0502123977363298,1.0533469924142003
9.3,1.0527583168070243,1.051161887223599,1.054356310544714
9.35,1.053739848748962,1.052113463591555,1.055367854700929
9.4,1.0547235267129489,1.0530671177304498,1.0563816141742453
9.45,1.0557093407606606,1.0540228405151324,1.0573975782128255
9.5,1.0566972809244242,1.0549806228046965,1.0584157360217843
9.55,1.057687337207141,1.055940455442139,1.0594360767632658
9.6,1.0586794995821451,1.0569023292539959,1.0604585895565966
9.65,1.0596737579931066,1.0578662350499985,1.0614832634783937
9.7,1.060670102353921,1.0588321636227198,1.0625100875627134
9.75,1.061668522548588,1.059800105747228,1.0635390508011464
9.8,1.0626690084311181,1.060770052180771,1.064570142142939
9.85,1.06367154982542,1.061741993662414,1.0656033504951632
9.9,1.064676136525195,1.062715920912698,1.0666386647227795
9.95,1.0656827582938382,1.0636918246333456,1.0676760736487985
10.0,1.0666914048643255,1.0646696955069033,1.068715566054406
10.05,1.067702065939123,1.0656495241964206,1.0697571306790719
10.1,1.0687147311900955,1.0666313013451394,1.0708007562206616
10.15,1.069729390258395,1.0676150175761423,1.0718464313355875
10.2,1.0707460327543574,1.0686006634920884,1.0728941446389413
10.25,1.0717646482574288,1.069588229674857,1.0739438847045706
10.3,1.0727852263160675,1.0705777066852307,1.0749956400652516
10.35,1.0738077564476352,1.0715690850626225,1.0760493992127953
10.4,1.0748322281383234,1.0725623553247396,1.0771051505981704
10.45,1.0758586308430627,1.0735575079672948,1.0781628826316345
10.5,1.0768869539854287,1.0745545334636868,1.0792225836828646
10.55,1.0779171869575634,1.075553422264715,1.080284242081083
10.6,1.078949319120089,1.0765541647982806,1.081347846115189
10.65,1.0799833398019965,1.0775567514690811,1.082413384033872
10.7,1.0810192383006352,1.0785611726583233,1.0834808440457604
10.75,1.0820570038815451,1.0795674187234363,1.0845502143195616
10.8,1.0830966257784496,1.0805754799977803,1.085621482984151
