city,exp,year,country,lbf2023,t2m_mean_corrected,climate_absenteism_mean_lowess_corrected,climate_absenteism_min_lowess_corrected,climate_absenteism_max_lowess_corrected,climate_presenteism_mean_lowess_corrected,climate_presenteism_min_lowess_corrected,climate_presenteism_max_lowess_corrected,labor_loss_mean_lowess_corrected,labor_loss_min_lowess_corrected,labor_loss_max_lowess_corrected
Amsterdam,ssp245,2089,Netherlands,6946230.2724,12.293545043280508,890342.6918042494,445171.3459021247,1335514.0377063872,2845535.2430062625,2092305.325740152,3598765.160272307,1315225491.103458,893325226.3215,1737125755.8855183
Amsterdam,ssp245,2090,Netherlands,6946230.2724,12.297049202754891,891595.0593467149,445797.52967335744,1337392.5890200692,2849537.809671977,2095248.3894649288,3603827.2298789504,1317075504.2851562,894581789.1355734,1739569219.4348438
Amsterdam,ssp245,2091,Netherlands,6946230.2724,12.301773419892896,893140.9898558091,446570.49492790457,1339711.4847837044,2854478.603579029,2098881.326161292,3610075.880996723,1319359172.396041,896132898.3147941,1742585446.4773777
Amsterdam,ssp245,2092,Netherlands,6946230.2724,12.306541912818313,894661.4130800044,447330.7065400022,1341992.11961996,2859337.876203617,2102454.3207381563,3616221.43166886,1321605160.822881,897658414.7629551,1745551906.88292
Amsterdam,ssp245,2093,Netherlands,6946230.2724,12.31090949651865,896038.6989459707,448019.34947298537,1344058.048418874,2863739.6818311573,2105690.942523081,3621788.421139029,1323639704.9328167,899040314.3610139,1748239095.5046625
Amsterdam,ssp245,2094,Netherlands,6946230.2724,12.314718445932776,897233.5747356811,448616.7873678405,1345850.3621034778,2867558.5048551885,2108498.900629075,3626618.109081365,1325404790.5698853,900239192.8322966,1750570388.3076503
Amsterdam,ssp245,2095,Netherlands,6946230.2724,12.31795948358381,898247.9643949044,449123.9821974522,1347371.9465924138,2870800.494206073,2110882.7163280984,3630718.2720843,1326903259.8111105,901256980.5677116,1752549539.0545185
Amsterdam,ssp245,2096,Netherlands,6946230.2724,12.320742288401078,899114.5243026491,449557.2621513245,1348671.7864537714,2873570.019670915,2112919.1321112663,3634220.9072303833,1328183353.0725343,902126443.3404348,1754240262.8046267
Amsterdam,ssp245,2097,Netherlands,6946230.2724,12.32320022393882,899869.5404335333,449934.7702167666,1349804.310650603,2875983.0512255123,2114693.420019375,3637272.682432236,1329298672.455544,902883988.6792048,1755713356.2318704
Amsterdam,ssp245,2098,Netherlands,6946230.2724,12.325525200578651,900565.8422359552,450282.9211179776,1350848.7633536635,2878208.431786023,2116329.729254464,3640087.134317653,1330327258.289198,903582623.0039012,1757071893.5749152
Moscow,ssp245,2024,Russia,69685223.412,6.233952925613616,481189.4825681647,240594.74128408235,721784.2238522249,1537881.5862879576,1130795.2840353893,1944967.888540789,458804731.4586896,311628571.17672753,605980891.7408792
Moscow,ssp245,2025,Russia,69685223.412,6.276610702196832,511200.5575747095,255600.2787873548,766800.8363619136,1633796.982008733,1201321.3103002342,2066272.653716781,487419702.7078224,331064383.3931221,643775022.0226699
Moscow,ssp245,2026,Russia,69685223.412,6.318568605440835,541116.4827576013,270558.24137880065,811674.7241362104,1729408.278893251,1271623.7344802956,2187192.8233063123,515943950.4670216,350438574.5546285,681449326.3795702
