city,exp,year,country,lbf2023,t2m_mean_corrected,climate_absenteism_mean_lowess_corrected,climate_absenteism_min_lowess_corrected,climate_absenteism_max_lowess_corrected,climate_presenteism_mean_lowess_corrected,climate_presenteism_min_lowess_corrected,climate_presenteism_max_lowess_corrected,labor_loss_mean_lowess_corrected,labor_loss_min_lowess_corrected,labor_loss_max_lowess_corrected
Sofia,ssp126,2033,Bulgaria,2918763.5099,12.864378117231633,231108.10463819356,115554.05231909677,346662.15695730504,738621.5024237103,543104.0458997204,934138.9589475456,191299030.26262715,129933802.72842623,252664257.79675367
Sofia,ssp126,2034,Bulgaria,2918763.5099,12.877284743048271,232818.2222714509,116409.11113572548,349227.33340719086,744087.0383796004,547122.8223378751,941051.2544211705,192714574.92900455,130895266.57474992,254533883.283184
Sofia,ssp126,2035,Bulgaria,2918763.5099,12.891140521570774,234608.408811887,117304.2044059435,351912.61321784416,749808.4745628325,551329.7607078983,948287.188417612,194196396.38961765,131901746.83279268,256491045.94636813
Sofia,ssp126,2036,Bulgaria,2918763.5099,12.90438109566282,236321.3344335524,118160.6672167762,354482.001650343,755282.9848496759,555355.1359188131,955210.833780384,195614265.3598537,132864789.38883968,258363741.33079377
Sofia,ssp126,2037,Bulgaria,2918763.5099,12.917120930985163,237998.11717272256,118999.05858636128,356997.1757590984,760641.9824840641,559295.5753558637,961988.38961211,197002217.1691012,133807511.66156527,260196922.6765637
Sofia,ssp126,2038,Bulgaria,2918763.5099,12.930799144858266,239833.9022929626,119916.9511464813,359750.85343945795,766509.1517283511,563609.6703884279,969408.6330681208,198521782.71537343,134839628.39342302,262203937.03725025
Sofia,ssp126,2039,Bulgaria,2918763.5099,12.945808191644932,241821.81654830385,120910.90827415192,362732.7248224697,772862.5256884221,568281.2688884794,977443.7824882098,200167272.6902377,135957275.30199376,264377270.0784077
Sofia,ssp126,2040,Bulgaria,2918763.5099,12.962815939414464,243996.3046151784,121998.1523075892,365994.456922782,779812.1895501527,573391.3158456343,986233.0632545152,201967198.56978196,137179817.9036862,266754579.235804
Sofia,ssp126,2041,Bulgaria,2918763.5099,12.980499032986046,246181.85928629345,123090.92964314672,369272.78892945446,786797.2222790389,578527.369322756,995067.075235166,203776284.79730675,138408582.38139018,269143987.2131496
Sofia,ssp126,2042,Bulgaria,2918763.5099,12.996909223370336,248178.7402802464,124089.3701401232,372268.1104203825,793179.2539357066,583220.0396585445,1003138.468212718,205429196.962767,139531270.57766294,271327123.347796
Sofia,ssp126,2043,Bulgaria,2918763.5099,13.01141825008749,249897.5903728685,124948.79518643426,374846.3855593167,798672.6988317367,587259.3373762105,1010086.0602871045,206851969.89580745,140497643.9950057,273206295.7965372
Sofia,ssp126,2044,Bulgaria,2918763.5099,13.025282948181845,251454.8796760034,125727.4398380017,377182.3195140183,803649.7954445522,590918.9672385752,1016380.6236503712,208141011.37704107,141373184.56257287,274908838.19143647
Sofia,ssp126,2045,Bulgaria,2918763.5099,13.03970468325992,252985.7433680962,126492.8716840481,379478.6150521595,808542.4358044761,594516.4969149914,1022568.374693816,209408179.13915977,142233868.09976026,276582490.1784849
Sofia,ssp126,2046,Bulgaria,2918763.5099,13.05380601144381,254498.5000002428,127249.2500001214,381747.7500003764,813377.2060008191,598071.475000533,1028682.9370009413,210660358.83751205,143084371.4697091,278236346.2052424
Sofia,ssp126,2047,Bulgaria,2918763.5099,13.066073190114686,255867.70194018536,127933.85097009268,383801.5529102915,817753.1754008788,601289.099559402,1034217.2512421884,211793711.5762874,143854165.3938057,279733257.75869715
Sofia,ssp126,2048,Bulgaria,2918763.5099,13.076930298784887,257114.61642112528,128557.30821056264,385671.9246317003,821738.3140819579,604219.3485896069,1039257.27957415,212825841.24303985,144555206.75468373,281096475.73132217
Sofia,ssp126,2049,Bulgaria,2918763.5099,13.087612664533973,258355.7006383164,129177.8503191582,387533.5509574887,825704.819240102,607135.8965000085,1044273.7419800392,213853144.92672008,145252970.21952888,282453319.6338393
Sofia,ssp126,2050,Bulgaria,2918763.5099,13.098258393586663,259636.4096949478,129818.2048474739,389454.6145424357,829797.9653850957,610145.5627830927,1049450.3679869417,214913247.95065236,145973011.59660318,283853484.3046269
Sofia,ssp126,2051,Bulgaria,2918763.5099,13.108506665472804,261017.1088754149,130508.55443770748,391525.6633131359,834210.6799658684,613390.2058571889,1055031.15407439,216056117.4952801,146749269.5094225,285362965.481064
Sofia,ssp126,2052,Bulgaria,2918763.5099,13.118701532710674,262592.3837324844,131296.1918662422,393888.575598741,839245.2584090627,617092.1017713025,1061398.415046665,217360046.464047,147634921.9310109,287085170.9970086
Sofia,ssp126,2053,Bulgaria,2918763.5099,13.129504992154516,264441.8182621552,132220.90913107758,396662.7273932473,845156.05116589,621438.2729160276,1068873.8294155945,218890910.2674349,148674712.64589527,289107107.88890046
Sofia,ssp126,2054,Bulgaria,2918763.5099,13.14251179819546,266730.4585187926,133365.2292593963,400095.6877782026,852470.5454260968,626816.57751912,1078124.513332919,220785325.2746445,149961433.99254757,291609216.55666775
Sofia,ssp126,2055,Bulgaria,2918763.5099,13.159331032766444,269637.1299558607,134818.56497793036,404455.69493380695,861760.2673389724,633647.2553962437,1089873.279281552,223191313.71055248,151595625.37537172,294787002.0456571
Sofia,ssp126,2056,Bulgaria,2918763.5099,13.17903154232682,273027.9309218828,136513.9654609414,409541.8963828409,872597.2672263853,641615.6376663888,1103578.8967862136,225998038.89065164,153502004.4895985,298494073.2916334
Sofia,ssp126,2057,Bulgaria,2918763.5099,13.19931610525293,276576.76217186823,138288.38108593412,414865.143257816,883939.3319013239,649955.3911038545,1117923.2726986546,228935573.15735644,155497231.52966183,302373914.7849818
Sofia,ssp126,2058,Bulgaria,2918763.5099,13.217759164381976,279863.803035338,139931.901517669,419795.7045530106,894444.7145009709,657679.9371330084,1131209.4918688124,231656411.2283553,157345274.54737696,305967547.90924746
Sofia,ssp126,2059,Bulgaria,2918763.5099,13.232568653945862,282555.36990938534,141277.68495469267,423833.0548640916,903046.9622304484,664005.1192870112,1142088.805173698,233884347.51686293,158858529.65277398,308910165.3808762
Sofia,ssp126,2060,Bulgaria,2918763.5099,13.243737968479978,284607.9836633898,142303.9918316949,426911.9754950882,909607.1157882352,668828.761608914,1150385.4699673702,235583392.3048371,160012551.97063458,311154232.6389641
Sofia,ssp126,2061,Bulgaria,2918763.5099,13.254065143776351,286306.6584356508,143153.3292178254,429459.9876534896,915036.0803603812,672820.6473237365,1157251.513396851,236989465.177857,160967582.40154144,313011347.9540865
Sofia,ssp126,2062,Bulgaria,2918763.5099,13.26491089040552,287728.1409628132,143864.0704814066,431592.21144423645,919579.1385171928,676161.1312625749,1162997.1457716532,238166093.01358992,161766769.56356412,314565416.46353847
Sofia,ssp126,2063,Bulgaria,2918763.5099,13.275800825367137,288806.3925860197,144403.19629300985,433209.5888790401,923025.230704954,678695.022577105,1167355.438832649,239058612.51315936,162372985.14358607,315744239.88265723
Sofia,ssp126,2064,Bulgaria,2918763.5099,13.283640054444538,289252.75300999114,144626.37650499557,433879.1295150003,924451.798619973,679743.9695734427,1169159.6276663465,239428085.9956539,162623938.29542452,316232233.6958093
Sofia,ssp126,2065,Bulgaria,2918763.5099,13.286218362459111,288849.73411016725,144424.86705508365,433274.6011652656,923163.7502161365,678796.8751588557,1167530.625273256,239094488.32786703,162397352.6535773,315791624.0020828
Sofia,ssp126,2066,Bulgaria,2918763.5099,13.28370317885768,287801.239399194,143900.619699597,431701.8590988009,919812.7611198575,676332.9125880637,1163292.6096514938,238226600.02183452,161807867.03103507,314645333.0125616
Sofia,ssp126,2067,Bulgaria,2918763.5099,13.277416334944526,286414.7851506908,143207.39257534538,429622.1777260502,915381.6533416564,673074.7451040874,1157688.5615790626,237078966.73715544,161028373.4987812,313129559.9754568
Sofia,ssp126,2068,Bulgaria,2918763.5099,13.26890924982762,284945.24607405363,142472.62303702682,427417.86911109806,910685.0064527176,669621.3282739961,1151748.684631307,235862560.23885065,160202167.94106466,311522952.53655624
Sofia,ssp126,2069,Bulgaria,2918763.5099,13.261106575766588,283772.29859988217,141886.14929994108,425658.44789983367,906936.2663252504,666864.9017096821,1147007.6309406671,234891656.5368336,159542712.37606388,310240600.69752944
Sofia,ssp126,2070,Bulgaria,2918763.5099,13.256891642016395,283205.11849920545,141602.55924960272,424807.6777488221,905123.5587235033,665532.0284730976,1144715.0889737518,234422174.93464795,159223831.87887028,309620517.9903551
Sofia,ssp126,2071,Bulgaria,2918763.5099,13.25727511305308,283304.36381394893,141652.18190697447,424956.54572093737,905440.7467494188,665765.2549627415,1145116.238535951,234504324.94188645,159279629.66738832,309729020.2163115
Sofia,ssp126,2072,Bulgaria,2918763.5099,13.261714983179948,283980.8586735319,141990.42933676596,425971.2880103118,907602.8243206457,667355.0178827632,1147850.6307583768,235064291.50306985,159659969.20489457,310468613.8011714
Sofia,ssp126,2073,Bulgaria,2918763.5099,13.267997823986049,284930.1187270838,142465.0593635419,427395.17809064,910636.6594518028,669585.7790086124,1151687.539894838,235850038.62343067,160193663.030688,311506414.2161003
Sofia,ssp126,2074,Bulgaria,2918763.5099,13.272878464660142,285750.75558132527,142875.37779066263,428626.1333720022,913259.4148379596,671514.2756160797,1155004.5540596817,236529318.28201303,160655042.2077514,312403594.3562007
Sofia,ssp126,2075,Bulgaria,2918763.5099,13.275174814321613,286366.271251776,143183.13562588798,429549.406877678,915226.6029207178,672960.7374416383,1157492.468399641,237038809.504975,161001097.97167963,313076521.03819686
Sofia,ssp126,2076,Bulgaria,2918763.5099,13.276439488220385,287062.2697843285,143531.13489216426,430593.4046765072,917451.0142307568,674596.3339931373,1160305.694468221,237614920.1721019,161392402.8814299,313837437.46270084
Sofia,ssp126,2077,Bulgaria,2918763.5099,13.27900418361895,288135.414310156,144067.70715507798,432203.12146524776,920880.7841353002,677118.2236288319,1164643.3446416154,238503212.28736025,161995747.14465335,315010677.42999387
Sofia,ssp126,2078,Bulgaria,2918763.5099,13.28426464187974,289644.55668663164,144822.27834331582,434466.83502996224,925704.0031705188,680664.7082135509,1170743.29812733,239752400.29658192,162844218.5045875,316660582.08850384
Sofia,ssp126,2079,Bulgaria,2918763.5099,13.292039667358129,291352.47080646903,145676.23540323452,437028.70620971854,931162.4966975217,684678.306395169,1177646.6869997152,241166121.01143277,163804443.4896505,318527798.53314185
Sofia,ssp126,2080,Bulgaria,2918763.5099,13.299714304374806,292789.66554827365,146394.83277413683,439184.4983224235,935755.771092321,688055.7140384085,1183455.828146082,242355754.5850191,164612464.38686687,320099044.7830979
Sofia,ssp126,2081,Bulgaria,2918763.5099,13.30488698830431,293658.0179745528,146829.00898727638,440487.0269618451,938531.0254467154,690096.3422401688,1186965.7086531098,243074530.66313928,165100670.25498983,321048391.07121575
Sofia,ssp126,2082,Bulgaria,2918763.5099,13.306157614991776,293854.01115964085,146927.00557982043,440781.0167394745,939157.4196662564,690556.92622512,1187757.9131072331,243236763.4256125,165210861.7166306,321262665.1345204
Sofia,ssp126,2083,Bulgaria,2918763.5099,13.302870451864823,293419.5432335808,146709.7716167904,440129.3148503831,937768.8601745669,689535.9265988804,1186001.793750099,242877133.92207044,164966594.77547392,320787673.0685932
Sofia,ssp126,2084,Bulgaria,2918763.5099,13.295388614151296,292515.505260433,146257.7526302165,438773.25789066456,934879.5548123874,687411.4373619829,1182347.672262635,242128819.24113595,164458325.74767077,319799312.73452675
Sofia,ssp126,2085,Bulgaria,2918763.5099,13.286412030661422,291414.5149699138,145707.2574849569,437121.7724548846,931360.789843886,684824.1101792606,1177897.4695083546,241217477.87889904,163839326.0140253,318595629.7436992
Sofia,ssp126,2086,Bulgaria,2918763.5099,13.279145698741084,290458.29359881865,145229.14679940933,435687.4403982424,928304.7063418672,682576.9899571894,1174032.4227263902,240425968.549128,163301718.39013413,317550218.708048
Sofia,ssp126,2087,Bulgaria,2918763.5099,13.275831353001974,289862.4844612846,144931.2422306423,434793.7266919408,926400.5003383072,681176.8384839857,1171624.162192477,239932789.34881264,162966742.05054936,316898836.6470031
Sofia,ssp126,2088,Bulgaria,2918763.5099,13.275665090810715,289483.46225752146,144741.73112876073,434225.1933862949,925189.1453750804,680286.1363051407,1170092.1544448694,239619054.8731584,162753647.85235786,316484461.89388835
Sofia,ssp126,2089,Bulgaria,2918763.5099,13.275577778856032,288938.5937674595,144469.29688372975,433407.890651205,923447.7456808464,679005.6953534965,1167889.7960080325,239168041.6387567,162447311.408591,315888771.8688542
Sofia,ssp126,2090,Bulgaria,2918763.5099,13.271287320321209,287523.8336599806,143761.9168299903,431285.75048998825,918926.1723773406,675681.0091009233,1162171.335653609,237996978.265454,161651903.7313004,314342052.79954064
Sofia,ssp126,2091,Bulgaria,2918763.5099,13.262661923345137,285466.70737405,142733.353687025,428200.0610610908,912351.596767516,670846.762328991,1153856.4312058927,236294198.24291295,160495344.37375757,312093052.11199504
Sofia,ssp126,2092,Bulgaria,2918763.5099,13.252784945561746,283214.18344797404,141607.09172398702,424821.2751719831,905152.5302997816,665553.3311027059,1144751.7294967037,234429678.4184093,159228928.3823795,309630428.45437664
Sofia,ssp126,2093,Bulgaria,2918763.5099,13.242802712077282,280936.2916997217,140468.14584986086,421404.4375496405,897872.3882724124,660200.285494361,1135544.491050329,232544160.45631352,157948250.07161465,307140070.8409406
Sofia,ssp126,2094,Bulgaria,2918763.5099,13.23329250584814,278714.68503675563,139357.34251837782,418072.0275551487,890772.1333774764,654979.5098363569,1126564.756918653,230705232.3022599,156699216.4112122,304711248.1932555
Sofia,ssp126,2095,Bulgaria,2918763.5099,13.224408989956558,276574.29830743186,138287.14915371593,414861.4474612326,883931.4573907,649949.6010225579,1117913.3137588615,228933533.70111585,155495846.29364437,302371221.108473
Sofia,ssp126,2096,Bulgaria,2918763.5099,13.216050349363872,274501.409395601,137250.7046978005,411752.1140935014,877306.5044284137,645078.3120797821,1109534.696777179,227217706.21293887,154330424.85864893,300104987.5671891
Sofia,ssp126,2097,Bulgaria,2918763.5099,13.207899075562157,272453.210019381,136226.6050096905,408679.8150290709,870760.4592220186,640265.0435455109,1101255.8748982246,225522315.4127128,153178884.39612967,297865746.4291564
Sofia,ssp126,2098,Bulgaria,2918763.5099,13.199543365722736,270369.80646040064,135184.90323020032,405554.709690663,864101.9014478151,635369.0451820081,1092834.757712993,223797784.45737284,152007551.40696982,295588017.5077747
Rome,ssp126,2024,Italy,21280606.718250003,17.068977675930608,1239810.7196423984,619905.3598211992,1859716.0794637625,3962435.0599774886,2913555.1911609275,5011314.928795535,1862069077.0723329,1264751398.8694758,2459386755.274799
Rome,ssp126,2025,Italy,21280606.718250003,17.075097684054604,1244643.73088448,622321.86544224,1866965.596326585,3977881.3639056487,2924912.7675784538,5030849.960236304,1869327766.354679,1269681633.4869947,2468973899.2221355
Rome,ssp126,2026,Italy,21280606.718250003,17.081482223602354,1249654.62789063,624827.313945315,1874481.941836021,3993896.190738283,2936688.3755433005,5051104.005934757,1876853621.8871589,1274793332.3114123,2478913911.462801
Rome,ssp126,2027,Italy,21280606.718250003,17.088057977114143,1254783.4575837555,627391.7287918777,1882175.1863758303,4010287.930437752,2948741.1253225184,5071834.735554531,1884556600.270861,1280025336.2183712,2489087864.3230705
Rome,ssp126,2028,Italy,21280606.718250003,17.09474905101474,1259975.2471645796,629987.6235822898,1889962.8707468647,4026880.889937237,2960941.8308371603,5092819.949040427,1892354137.9754305,1285321566.546674,2499386709.403798
Rome,ssp126,2029,Italy,21280606.718250003,17.101565916474936,1265242.870892302,632621.4354461511,1897864.306338252,4043716.215371248,2973320.746597147,5114111.684146911,1900265570.8233824,1290695156.5412734,2509835985.105687
Rome,ssp126,2030,Italy,21280606.718250003,17.108492996912332,1270569.6599578804,635284.8299789402,1905854.489936752,4060740.633224695,2985838.700901428,5135642.565550498,1908265863.9666736,1296129102.0747275,2520402625.858738
Rome,ssp126,2031,Italy,21280606.718250003,17.115510863154782,1275936.3375754612,637968.1687877306,1913904.5063631004,4077892.5348905353,2998450.3933025934,5157334.676480566,1916326065.6409705,1301603738.578956,2531048392.703056
Rome,ssp126,2032,Italy,21280606.718250003,17.122502102377513,1281260.325591076,640630.162795538,1921890.4883865016,4094908.000588433,3010961.7651393176,5178854.236039662,1924322151.8931067,1307034826.7149444,2541609477.0713634
Rome,ssp126,2033,Italy,21280606.718250003,17.129619589952025,1286671.1774231975,643335.5887115988,1930006.766134688,4112201.0830439017,3023677.2669448047,5200724.899145115,1932448698.7261047,1312554526.065283,2552342871.387013
Rome,ssp126,2034,Italy,21280606.718250003,17.139065824700815,1293543.0476427712,646771.5238213856,1940314.571464053,4134163.580265663,3039826.161960807,5228500.998572635,1942769545.960928,1319564634.4111474,2565974457.510796
Rome,ssp126,2035,Italy,21280606.718250003,17.149852651189306,1301384.0506677383,650692.0253338693,1952076.0760015005,4159223.42593345,3058252.519069475,5260194.332799544,1954545931.690381,1327563371.143498,2581528492.2373505
Rome,ssp126,2036,Italy,21280606.718250003,17.16097229704799,1309509.4333813775,654754.7166906889,1964264.150071961,4185192.1490862514,3077347.16844653,5293037.129728078,1966749426.668069,1335852208.294694,2597646645.041539
Rome,ssp126,2037,Italy,21280606.718250003,17.172611957798466,1318001.764752555,659000.8823762775,1977002.6471287268,4212333.640148538,3097304.147168797,5327363.133130389,1979504041.0523407,1344515375.8340597,2614492706.270714
Rome,ssp126,2038,Italy,21280606.718250003,17.186202245302695,1327853.2975021156,663926.6487510578,1991779.9462530687,4243819.138816133,3120455.249130266,5367183.028504093,1994300037.0895536,1354565087.155799,2634034987.023385
Rome,ssp126,2039,Italy,21280606.718250003,17.202143566405763,1339329.6231351946,669664.8115675973,2008994.4347026933,4280497.475539441,3147424.6143680024,5413570.336713011,2011536306.0951345,1366272276.5423396,2656800335.648019
Rome,ssp126,2040,Italy,21280606.718250003,17.219918547273934,1352164.0864989518,676082.0432494759,2028246.129748337,4321516.420450032,3177585.603272837,5465447.237629341,2030812359.2634573,1379364924.6666737,2682259793.8603144
Rome,ssp126,2041,Italy,21280606.718250003,17.238256850279388,1365459.1205393733,682729.5602696866,2048188.6808089456,4364007.349243201,3208828.9332678025,5519185.765220679,2050780142.5492897,1392927408.547663,2708632876.550996
Rome,ssp126,2042,Italy,21280606.718250003,17.256716827131683,1378848.311248005,689424.1556240025,2068272.4668719012,4406799.2027479885,3240293.531433106,5573304.874064978,2070889339.534432,1406585943.2015274,2735192735.8673954
Rome,ssp126,2043,Italy,21280606.718250003,17.27533895914334,1392262.1739049386,696131.0869524693,2088393.2608573209,4449669.907799587,3271816.108676907,5627523.706924382,2091035591.266136,1420269646.117484,2761801536.4148445
Rome,ssp126,2044,Italy,21280606.718250003,17.294341133235214,1405813.7417239912,702906.8708619956,2108720.612585885,4492980.718549239,3303662.293051674,5682299.144048941,2111388662.087268,1434093824.344434,2788683499.830185
Rome,ssp126,2045,Italy,21280606.718250003,17.313612885269567,1419445.8166401887,709722.9083200943,2129168.724960181,4536548.829981429,3335697.669104745,5737399.990860196,2131862646.3460329,1448000129.1912966,2815725163.5008206
Rome,ssp126,2046,Italy,21280606.718250003,17.331520331417906,1431959.3628580302,715979.6814290151,2147939.0442869323,4576542.123693627,3365104.502716665,5787979.744672682,2150656714.7369266,1460765404.4329746,2840548025.0409746
Rome,ssp126,2047,Italy,21280606.718250003,17.346625800850845,1442324.0717315564,721162.0358657782,2163486.1075972454,4609667.733253467,3389461.568569492,5829873.897939524,2166223448.900868,1471338615.1973288,2861108282.6044874
Rome,ssp126,2048,Italy,21280606.718250003,17.358412677227037,1450251.5251598891,725125.7625799446,2175377.2877397505,4635003.874410391,3408091.084126063,5861916.664696862,2178129674.306847,1479425541.4144542,2876833807.199351
Rome,ssp126,2049,Italy,21280606.718250003,17.367095489155318,1455888.7975995245,727944.3987997622,2183833.196399197,4653020.5971274525,3421338.674359198,5884702.519897867,2186596281.7676373,1485176216.16737,2888016347.367969
Rome,ssp126,2050,Italy,21280606.718250003,17.373252723912078,1459599.2383814538,729799.6191907269,2189398.8575720685,4664879.165866476,3430058.210196694,5899700.121538391,2192168984.868894,1488961298.1117413,2895376671.626128
Rome,ssp126,2051,Italy,21280606.718250003,17.377943127843466,1462288.6866517258,731144.3433258629,2193433.029977487,4673474.64253831,3436378.4136318364,5910570.871446831,2196208261.4932446,1491704848.7264564,2900711674.2601
Rome,ssp126,2052,Italy,21280606.718250003,17.38202063077213,1464909.419333259,732454.7096666297,2197364.128999795,4681850.504188485,3442537.1354334783,5921163.87294561,2200144334.321314,1494378301.433815,2905910367.2089195
Rome,ssp126,2053,Italy,21280606.718250003,17.38624658542548,1468125.4382602477,734062.7191301237,2202188.157390269,4692128.9006791245,3450094.779911878,5934163.021448477,2204974466.292564,1497659015.475292,2912289917.1099057
Rome,ssp126,2054,Italy,21280606.718250003,17.39131671476929,1472347.0822187015,736173.5411093507,2208520.623327968,4705621.274770361,3460015.6432142435,5951226.906328595,2211314944.3549843,1501965584.2259834,2920664304.4840665
Rome,ssp126,2055,Italy,21280606.718250003,17.39789912971352,1477936.699821229,738968.3499106145,2216905.0497317407,4723485.692627976,3473151.2445801683,5973820.1406779615,2219709979.1174703,1507667645.492216,2931752312.742799
Rome,ssp126,2056,Italy,21280606.718250003,17.405095886022274,1484274.8442567263,742137.4221283632,2226412.266384988,4743742.40224385,3488045.884003635,5999438.9204862425,2229229224.734877,1514133291.3476996,2944325158.1221423
Rome,ssp126,2057,Italy,21280606.718250003,17.41142265939687,1490203.1773701657,745101.5886850829,2235304.7660551635,4762689.354874425,3501977.466820212,6023401.242930787,2238132975.601229,1520180881.9027755,2956085069.2997584
Rome,ssp126,2058,Italy,21280606.718250003,17.416945410246804,1495574.706835836,747787.353417918,2243362.060253646,4779856.76304668,3514600.5610645004,6045112.965031002,2246200464.255847,1525660467.8574114,2966740460.6543584
Rome,ssp126,2059,Italy,21280606.718250003,17.42313759260828,1501361.4849973947,750680.7424986974,2252042.2274959898,4798351.306051049,3528199.489744174,6068503.1223600255,2254891614.041695,1531563655.8673468,2978219572.2161446
Rome,ssp126,2060,Italy,21280606.718250003,17.431080468571434,1508485.6069037854,754242.8034518927,2262728.41035558,4821119.999663888,3544941.1762242024,6097298.823105656,2265591317.5472617,1538831090.3265529,2992351544.768051
Rome,ssp126,2061,Italy,21280606.718250003,17.441455479079632,1517495.8041528375,758747.9020764187,2276243.706229158,4849916.590071836,3566115.139759476,6133718.040386324,2279123713.589635,1548022541.4039507,3010224885.7753987
Rome,ssp126,2062,Italy,21280606.718250003,17.45356947397695,1527736.909747684,763868.454873842,2291605.3646214213,4882647.163552985,3590181.7379073533,6175112.589200688,2294504808.252769,1558469662.4215708,3030539954.084049
Rome,ssp126,2063,Italy,21280606.718250003,17.464968046047996,1537107.4012936763,768553.7006468382,2305661.1019404125,4912595.254533962,3612202.393040436,6212988.116029598,2308578329.53172,1568028655.663947,3049128003.3995743
Rome,ssp126,2064,Italy,21280606.718250003,17.472418814333462,1543096.260709796,771548.1303548979,2314644.391064595,4931735.649227888,3626276.212668312,6237195.085789558,2317572984.7230453,1574137990.100379,3061007979.3457885
Rome,ssp126,2065,Italy,21280606.718250003,17.474854731176933,1544964.9887082833,772482.4943541416,2317447.483062328,4937708.103911067,3630667.7234647614,6244748.484359461,2320379623.3206325,1576044310.406174,3064714936.235161
Rome,ssp126,2066,Italy,21280606.718250003,17.472861377412897,1543164.9971971863,771582.4985985932,2314747.4957956723,4931955.331041572,3626437.743413685,6237472.918671585,2317676219.906937,1574208109.3268042,3061144330.487147
Rome,ssp126,2067,Italy,21280606.718250003,17.468478609174745,1539229.8562150274,769614.9281075137,2308844.784322433,4919378.620462631,3617190.16210561,6221567.078821735,2311766040.0539103,1570193806.9957576,3053338273.1121607
Rome,ssp126,2068,Italy,21280606.718250003,17.463795431593482,1534987.7509109552,767493.8754554776,2302481.626366315,4905820.851910764,3607221.2146410234,6204420.489182635,2305394831.140115,1565866365.2883377,3044923296.9919853
Rome,ssp126,2069,Italy,21280606.718250003,17.460912783298127,1532273.6911013837,766136.8455506918,2298410.5366519736,4897146.716759394,3600843.174088545,6193450.2594323335,2301318590.497367,1563097708.0357487,3039539472.959062
Rome,ssp126,2070,Italy,21280606.718250003,17.460311934860915,1531370.8873048157,765685.4436524077,2297056.330957119,4894261.355825565,3598721.5851666075,6189801.1264866125,2299962671.399703,1562176742.9670331,3037748599.8324494
Rome,ssp126,2071,Italy,21280606.718250003,17.46171919713814,1531881.0548372513,765940.5274186257,2297821.582255776,4895891.851259234,3599920.478867836,6191863.223652726,2300728890.929201,1562697173.2956965,3038760608.5627937
Rome,ssp126,2072,Italy,21280606.718250003,17.46413062358138,1533051.571794744,766525.7858973719,2299577.357692014,4899632.823455379,3602671.193717943,6196594.453194924,2302486887.852608,1563891236.9829483,3041082538.722352
Rome,ssp126,2073,Italy,21280606.718250003,17.46608844219866,1533873.4935796852,766936.7467898426,2300810.2403694266,4902259.685480049,3604602.709912559,6199916.661049648,2303721330.42942,1564729692.9753015,3042712967.8836217
Rome,ssp126,2074,Italy,21280606.718250003,17.4663296642638,1533468.2407369737,766734.1203684867,2300202.361105358,4900964.49739474,3603650.3657321823,6198278.629059398,2303112682.04878,1564316287.8549902,3041909076.242648
Rome,ssp126,2075,Italy,21280606.718250003,17.465025356687793,1531986.8799269912,765993.4399634956,2297980.319890386,4896230.06824604,3600169.1678287247,6192290.968665456,2300887829.40591,1562805127.2181509,3038970531.593748
Rome,ssp126,2076,Italy,21280606.718250003,17.464411529064197,1531257.4329348262,765628.7164674131,2296886.1494021383,4893898.755659079,3598454.967397136,6189342.543923126,2299792274.523255,1562061006.28975,3037523542.7568383
Rome,ssp126,2077,Italy,21280606.718250003,17.466579699101022,1533020.2314100629,766510.1157050314,2299530.347114994,4899532.659585933,3602597.543813947,6196467.775360033,2302439817.795661,1563859266.1387408,3041020369.452661
Rome,ssp126,2078,Italy,21280606.718250003,17.47188355198347,1537474.2555742697,768737.1277871347,2306211.3833613032,4913767.72081474,3613064.5005998327,6214470.941031765,2309129307.193766,1568402889.776633,3049855724.6109757
Rome,ssp126,2079,Italy,21280606.718250003,17.47900593044946,1543423.4602020085,771711.7301010041,2315135.1903029075,4932781.378804997,3627045.131475009,6238517.626137077,2318064404.942942,1574471771.7082727,3061657038.1776986
Rome,ssp126,2080,Italy,21280606.718250003,17.48513099481222,1548690.412127352,774345.2060636759,2323035.618190929,4949614.557158396,3639422.468499572,6259806.645819317,2325974828.8126745,1579844676.3862324,3072104981.239195
Rome,ssp126,2081,Italy,21280606.718250003,17.488141350200074,1551720.8965242144,775860.4482621072,2327581.344786229,4959299.985290776,3646544.106832208,6272055.863751448,2330526306.868608,1582936123.588189,3078116490.1491003
Rome,ssp126,2082,Italy,21280606.718250003,17.488186732761218,1552588.056559376,776294.028279688,2328882.084838965,4962071.428763139,3648581.932914828,6275560.924613553,2331828692.676978,1583820727.866998,3079836657.4870462
Rome,ssp126,2083,Italy,21280606.718250003,17.485978359050605,1551770.269176828,775885.134588414,2327655.4037651424,4959457.780288516,3646660.132565837,6272255.428013293,2330600459.550314,1582986489.4468317,3078214429.6538706
Rome,ssp126,2084,Italy,21280606.718250003,17.482494442918934,1549990.0005757522,774995.0002878761,2324985.000863524,4953768.041839471,3642476.5013533095,6265059.582327752,2327926677.933144,1581170408.033837,3074682947.832535
Rome,ssp126,2085,Italy,21280606.718250003,17.480410627050876,1549253.3529726854,774626.6764863427,2323880.029458923,4951413.71610007,3640745.379486102,6262082.052716143,2326820308.468326,1580418941.6432877,3073221675.293434
Rome,ssp126,2086,Italy,21280606.718250003,17.481519201248375,1550846.5775299862,775423.2887649931,2326269.8662948757,4956505.66178522,3644489.457195765,6268521.866376756,2329213169.034848,1582044216.336947,3076382121.732829
