city,exp,year,country,adult_population,t2m_mean_corrected,osa_person_days_corrected,yld_diff_mean_corrected,yld_diff_max_corrected,yld_diff_min_corrected,yll_diff_corrected,yll_diff_min_corrected,yll_diff_max_corrected,money_cost_corrected,money_cost_min_corrected,money_cost_max_corrected,population_adult
Amsterdam,ssp585,2044,Netherlands,14327401.5,12.096538948690304,126164235.83774167,27652.43525211114,33065.47277092437,22239.397733297912,410.7202317169266,303.52079924982183,517.9196641840315,3509956068.8167615,1754978034.4083807,5264934103.2251425,14327401.5
Amsterdam,ssp585,2045,Netherlands,14327401.5,12.136606346802258,127878616.70466377,28028.189962669407,33582.135497941985,22474.24442739683,416.3012975573199,306.3113321700185,526.2912629446215,3557651055.3409514,1778825527.6704757,5336476583.011427,14327401.5
Amsterdam,ssp585,2046,Netherlands,14327401.5,12.201136568171778,131501689.6450367,28822.288141381283,34674.02049367081,22970.555789091748,428.0959979152815,312.2086823489993,543.9833134815638,3658446869.387503,1829223434.6937516,5487670304.081255,14327401.5
Amsterdam,ssp585,2047,Netherlands,14327401.5,12.170618819157495,128719367.79842629,28212.464175000918,33835.51253989781,22589.415810104023,419.03831317631455,307.6798399795158,530.3967863731133,3581041197.4388356,1790520598.7194178,5371561796.158254,14327401.5
Amsterdam,ssp585,2048,Netherlands,14327401.5,12.281806769906321,135359172.2688017,29667.76378494621,35836.54950357259,23498.978066319833,440.6538051778282,318.4875859802726,562.8200243753838,3765764085.361851,1882882042.6809256,5648646128.042777,14327401.5
Amsterdam,ssp585,2049,Netherlands,14327401.5,12.217608439391382,130578796.26885115,28620.010141121435,34395.88824331352,22844.132038929347,425.0915729385832,310.70646986065015,539.4766760165164,3632771485.35253,1816385742.676265,5449157228.028795,14327401.5
Amsterdam,ssp585,2050,Netherlands,14327401.5,12.319873747029579,135787109.51521862,29761.558249914306,35965.516892903725,23557.59960692489,442.0469296543614,319.18414821853924,564.9097110901838,3777669526.909211,1888834763.4546056,5666504290.363817,14327401.5
Amsterdam,ssp585,2051,Netherlands,14327401.5,12.271915394601765,133566108.58253084,29274.76352494164,35296.17414606631,23253.352903816976,434.81659205781585,315.56897942026643,554.0642046953653,3715880101.0012226,1857940050.5006113,5573820151.501834,14327401.5
Amsterdam,ssp585,2052,Netherlands,14327401.5,12.44135544878662,141873990.8326667,31095.66922360156,37799.91948172369,24391.41896547942,461.8624129292813,329.09188985599917,594.6329360025636,3947009798.963953,1973504899.4819765,5920514698.44593,14327401.5
Amsterdam,ssp585,2053,Netherlands,14327401.5,12.410708684641344,141928768.35362512,31107.67525559244,37816.427775711156,24398.922735473723,462.04073791933524,329.1810523510261,594.9004234876443,3948533738.698902,1974266869.349451,5922800608.048353,14327401.5
Amsterdam,ssp585,2054,Netherlands,14327401.5,12.41485497902358,140454216.7152387,30784.48585539816,37372.04235044402,24196.929360352296,457.24042199323105,326.78089438797406,587.6999495984883,3907510928.72767,1953755464.363835,5861266393.091505,14327401.5
Amsterdam,ssp585,2055,Netherlands,14327401.5,12.608391027717373,150664792.2750556,33022.4202246731,40449.20210819706,25595.638341149133,490.48034876047143,343.40085777159425,637.5598397493486,4191574565.4176974,2095787282.7088487,6287361848.126546,14327401.5
Amsterdam,ssp585,2056,Netherlands,14327401.5,12.489279159388976,145912028.22153813,31980.7185143131,39016.86225645206,24944.574772174135,475.00800558496815,335.6646861838426,614.3513249860939,4059350144.42766,2029675072.21383,6089025216.64149,14327401.5
Amsterdam,ssp585,2057,Netherlands,14327401.5,12.644838126269859,151779874.83269924,33266.82188114294,40785.25438584309,25748.389376442785,494.11043428683195,345.2159005347745,643.0049680388895,4222596754.5859985,2111298377.2929993,6333895131.878998,14327401.5
Amsterdam,ssp585,2058,Netherlands,14327401.5,12.656218309868043,152442441.36443368,33412.04194289295,40984.931970749356,25839.151915036542,496.26738056907186,346.29437367589446,646.2403874622494,4241029707.5033903,2120514853.7516952,6361544561.255085,14327401.5
Amsterdam,ssp585,2059,Netherlands,14327401.5,12.576600985852268,149578767.9328646,32784.387492138085,40121.90710096142,25446.867883314753,486.94486054138065,341.63311366204886,632.2566074207125,4161360791.24117,2080680395.620585,6242041186.861755,14327401.5
Amsterdam,ssp585,2060,Netherlands,14327401.5,12.495077205957147,145778011.52769336,31951.34499237453,38976.47366378652,24926.21632096253,474.5717221391536,335.44654446093534,613.696899817372,4055621728.80528,2027810864.40264,6083432593.20792,14327401.5
Amsterdam,ssp585,2061,Netherlands,14327401.5,12.803718471515555,159849632.51708877,35035.535894159824,43217.23615374131,26853.83563457834,520.3810546732202,358.3512107279686,682.4108986184717,4447101700.620214,2223550850.310107,6670652550.930322,14327401.5
Amsterdam,ssp585,2062,Netherlands,14327401.5,12.714839403347375,155585517.6673321,34100.93537914466,41932.16044559546,26269.71031269386,506.49948017209033,351.4104234774037,661.5885368667771,4328471760.085545,2164235880.0427723,6492707640.128317,14327401.5
Amsterdam,ssp585,2063,Netherlands,14327401.5,12.814213187834687,159271429.2652457,34908.80641430381,43042.983118939286,26774.629709668327,518.4987480750025,357.4100574288598,679.5874387211452,4431015778.969439,2215507889.4847193,6646523668.454158,14327401.5
Amsterdam,ssp585,2064,Netherlands,14327401.5,12.715342048305818,157389216.98912644,34496.26673734616,42475.74106312252,26516.792411569797,512.3713169765222,354.3463418796196,670.3962920734248,4378651633.476876,2189325816.738438,6567977450.215315,14327401.5
Amsterdam,ssp585,2065,Netherlands,14327401.5,12.957893994538702,167808275.18942124,36779.89593193132,45615.73120567712,27944.060658185525,546.2899466886777,371.3056567356973,721.274236641658,4668515367.986459,2334257683.9932294,7002773051.979689,14327401.5
